variedParameter,parameterValue,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3873,0.8333,5.8881,1.9554,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0632,4,branching,medium,single,4,3,dispersed,medium,3,medium,1815724823,ae31359a-676c-4bdf-af6f-2eaecb192788,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6425,1.0000,6.0413,2.1235,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,21,5.2500,0.0813,4,branching,medium,single,4,3,dispersed,medium,3,medium,219090490,e71de9b0-d974-452e-9bb7-5d0f6bd854b9,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.9153,1.0000,4.8508,1.7447,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0427,4,branching,medium,single,4,3,dispersed,medium,3,medium,427365822,e6612ee9-83ca-4c24-93a3-c26037e9276a,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2895,0.5000,11.8883,2.6220,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0591,4,branching,medium,single,4,3,dispersed,medium,3,medium,848103271,69d6d28b-e2d3-450a-a033-348664f5211b,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.1289,1.0000,5.6123,3.0132,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0561,4,branching,medium,single,4,3,dispersed,medium,3,medium,1540403783,7ccc92bb-27aa-4a7e-9b58-bd237601e472,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9960,0.6667,8.1758,2.6220,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0784,4,branching,medium,single,4,3,dispersed,medium,3,medium,167394426,561152ee-f48c-489c-b50c-edcde61893aa,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.7949,0.3333,12.6519,2.5671,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0784,4,branching,medium,single,4,3,dispersed,medium,3,medium,223402476,5af82c71-cdd6-41e0-a90b-274db8ddce99,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1062,0.8333,6.8166,2.7413,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0535,4,branching,medium,single,4,3,dispersed,medium,3,medium,942148823,8b1a0661-f598-40ec-85a2-315e10c446a9,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6618,0.3333,12.5983,2.5691,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,16,4.0000,0.0675,4,branching,medium,single,4,3,dispersed,medium,3,medium,84819858,9f80b7f3-06d3-4226-af2f-c2920ebadebb,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5770,0.6667,9.8865,2.6809,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0567,4,branching,medium,single,4,3,dispersed,medium,3,medium,644042049,467d458f-2eb6-4a45-9101-08c35fc59666,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.1030,1.0000,8.4778,3.3203,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0632,4,branching,medium,single,4,3,dispersed,medium,3,medium,1642067023,d432b1ae-7044-44ba-abe4-90146e4cc182,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.2424,1.0000,6.4492,2.4450,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,16,4.0000,0.0474,4,branching,medium,single,4,3,dispersed,medium,3,medium,767255887,1b7c7376-5809-4e8e-86f2-722c0e51dd10,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9597,0.5000,11.9327,11.3554,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0768,4,branching,medium,single,4,3,dispersed,medium,3,medium,483732799,1aab56d9-7366-4bf4-a772-86c44480a25d,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8159,0.8333,5.4581,2.0786,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,25,6.2500,0.0898,4,branching,medium,single,4,3,dispersed,medium,3,medium,2128967399,0881d868-f137-4823-827b-87d4f40107cc,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2388,0.6667,9.8193,2.2527,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.1270,4,branching,medium,single,4,3,dispersed,medium,3,medium,266412301,4c25be34-71e2-491c-882d-cfefd55bbf34,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0497,1.0000,6.6362,2.6195,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,21,5.2500,0.0896,4,branching,medium,single,4,3,dispersed,medium,3,medium,800447060,2619e71a-145a-466a-b9c5-0cd2cd21ff57,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.2894,0.5000,8.9725,2.3173,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,18,4.5000,0.0745,4,branching,medium,single,4,3,dispersed,medium,3,medium,1370792787,230cf841-87cb-49c6-a938-1f00d9f84c57,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1827,0.3333,12.3930,2.5166,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0540,4,branching,medium,single,4,3,dispersed,medium,3,medium,1309405070,34f2a983-52cb-4b50-9c1a-845767d278a2,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.7530,1.0000,6.7569,2.7487,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0634,4,branching,medium,single,4,3,dispersed,medium,3,medium,718258497,8f4e0c7f-6092-46d2-afce-b35b5eb0689a,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.4589,0.5000,9.2757,2.0213,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0645,4,branching,medium,single,4,3,dispersed,medium,3,medium,1827217134,6f7a048b-6df7-4fe0-a1d6-fefdd3bd6c43,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0872,0.6667,10.0849,2.4215,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0638,4,branching,medium,single,4,3,dispersed,medium,3,medium,2082154122,d3933236-0ef5-4273-aa30-2e977f0c7df3,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.1003,0.8333,5.4927,2.2246,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0790,4,branching,medium,single,4,3,dispersed,medium,3,medium,768163325,8f4771b6-44fd-4f2e-b0f3-cc7de84e6d0f,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.7852,1.0000,6.3723,2.3097,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0453,4,branching,medium,single,4,3,dispersed,medium,3,medium,204161870,5ee75e94-4a2a-4f3c-83b7-fa60a8f217c4,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0813,0.5000,9.3912,2.0144,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,22,5.5000,0.1016,4,branching,medium,single,4,3,dispersed,medium,3,medium,974999680,36d6e2de-633a-448f-b8b5-de51fc55d798,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.2923,0.5000,9.2266,1.8687,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,16,4.0000,0.0412,4,branching,medium,single,4,3,dispersed,medium,3,medium,438378040,1ab30e15-b75b-4183-aed1-ccf90b10f13b,true,,
layoutType,branching,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9440,1.0000,6.3739,2.6324,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0534,4,branching,medium,single,4,3,dispersed,medium,3,medium,1929929172,9e9e3f62-f402-4a44-99f2-349e95470ff3,true,,
layoutType,branching,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5121,0.6667,9.8942,2.4900,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0758,4,branching,medium,single,4,3,dispersed,medium,3,medium,1860529016,9224a98c-5b88-4f12-a3ee-d331b91641d9,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6705,0.3333,11.8511,2.5446,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0845,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1431975736,85f878d1-f09e-40a2-901a-35b9ebaff666,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.7103,0.3333,11.8157,3.5243,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0544,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,2018252380,6521740b-7ec8-43ec-b6e2-ff3d25f3eeae,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0952,0.6667,8.0402,2.0624,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.0930,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1055119343,8d29ded4-c6e8-49f5-8a9c-a446f420fcf7,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6002,0.8333,8.5970,3.2739,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.1142,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,2122261477,cff6a8a0-3ac1-4b68-af1b-9dcfe9fc2124,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.4919,0.5000,7.0070,1.9426,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0875,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1301583227,9572bce0-a7d3-4acd-9ced-3846900d9877,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4674,0.5000,10.0737,3.0209,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0509,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,765511594,de2ef802-d33c-4e55-b3af-597b5b396c3d,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5790,0.8333,11.6069,9.8850,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.1040,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1205638849,2a81ebdf-123b-405b-a024-6b9b50659352,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8892,0.3333,11.3349,2.2550,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.1005,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1265991176,373589e1-41f4-445a-885a-f23ed08bed04,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.4850,0.8333,12.1457,8.9821,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,25,6.2500,0.1181,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,647846101,1eb1a91d-0869-41f5-b10f-9df4896904e8,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0453,0.5000,7.0866,2.0828,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.1008,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1899732613,5827984d-57cb-4a37-bc21-7466422ec610,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2605,0.6667,9.4741,1.7314,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0839,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1093094293,f48af454-b623-428a-b4ad-a9ed0ff16c17,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.3884,0.8333,12.2496,10.1812,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0988,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1063310001,172f4978-7c1b-48e5-b274-dcda155925d0,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5559,0.3333,11.5174,2.3578,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,16,4.0000,0.0437,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,105222402,7d3b1572-6603-4120-892d-881fc68cb289,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0989,0.5000,12.0131,11.5237,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,26,6.5000,0.0943,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,2046993430,767245ad-5ace-41b8-8497-7be973b089f5,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.7084,1.0000,5.2729,1.7746,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0798,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1978361995,892d2b46-8c47-4530-96e5-8fc42346a822,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.3055,0.5000,8.6624,1.8937,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0498,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,226236313,03d8761f-8f02-46e0-88d9-e8528791e002,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.9423,0.5000,9.4544,3.0083,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0914,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1903420079,606493e4-7a5f-4276-8c39-135974a442fc,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5305,0.6667,8.7111,3.6075,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0711,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1010099201,bc8ca95b-acb0-4b64-afab-14a552fe596c,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5014,0.3333,11.1653,1.9046,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0718,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,72557007,c1ccb074-48e7-4d66-bb8d-b91a767c822d,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5989,0.5000,10.0597,3.0388,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0569,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1801694056,a7db44b5-6786-4d92-a8bd-0744e6151cbd,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5016,0.5000,9.7192,3.1811,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,25,6.2500,0.0832,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1465433104,5f853b86-c6a3-4d9d-b64b-c54292e38235,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5651,1.0000,10.8365,9.3368,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0855,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,2050675951,ca9732d3-c71d-4d67-9851-8c4bf6f96a78,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5976,0.8333,5.6823,2.0823,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0665,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1570333945,37a3f1ba-8016-40b7-acb0-767c42fd7c36,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.6984,0.5000,12.3160,11.6249,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0772,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,542821271,fbc952eb-542e-46d3-b12c-dcebcb3c27a7,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8246,0.3333,12.5500,2.3524,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0567,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,720674564,e47bcff0-f741-41f4-a780-71dc6a7fad11,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5502,0.5000,13.7511,11.5402,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0623,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,755757213,88068a27-0dc5-45b5-8e3a-7b6e4671d0cc,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9081,0.6667,10.0390,2.2293,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.1073,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1557940497,1fd0fe53-3b50-4dcc-84d5-fab47877a4b8,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5169,0.5000,9.9130,3.2587,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.0928,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1163938270,62dd519a-3ff7-4b74-ad76-76e20edd378a,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5764,0.6667,14.0770,11.7994,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0558,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1047561498,a18e21bd-b5bf-4ee1-9c75-58737c80fed7,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3214,0.6667,9.2423,2.6182,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0828,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,14928620,879acabc-880a-4ffe-900c-db71b7d29743,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.0893,1.0000,8.0611,2.5189,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0700,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1599849789,bd0f64d6-1344-4cbb-b155-d426e01da100,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2360,0.6667,8.1791,2.8308,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0780,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,409725231,f614abe1-edea-42b6-884a-c6e705203f04,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9171,0.5000,9.9763,2.3467,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0782,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1757958258,db3ff84b-0d3e-4a9c-b5ad-22c232d349fd,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0490,0.6667,7.9644,3.1736,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0695,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,454349057,29f9cf40-becf-4340-8668-57eef4fe2a4a,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4338,0.5000,14.8910,10.8240,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0646,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,938910387,f6d067a8-63e4-40d0-b34b-00ad15b3d7ff,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.1191,0.5000,15.8237,13.6139,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,17,4.2500,0.0465,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1071380090,7e81951a-9711-409a-843a-22ade84aa50d,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6879,0.3333,10.7097,3.0162,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0891,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1177184162,2ea6fdb9-5634-4f8b-ac5d-63a0d118d03b,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.1015,0.5000,14.5669,11.0723,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.1262,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,669264219,fd10f0d8-31d9-4a95-9bb4-9f328eaa82a9,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0265,0.8333,5.4365,2.6785,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0613,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,340483796,9bad0ab2-7dab-4ed7-9e8b-fd8945452ac4,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2219,0.5000,16.2777,15.6553,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0569,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1744293,af0ef4d2-0f14-483f-87ed-6f2db53ee718,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4585,0.5000,12.6285,11.7963,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,25,6.2500,0.0793,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1425577597,29850424-506c-47c2-82e1-e363e77f6123,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5099,0.8333,8.5126,2.2541,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0557,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,862976223,0630d5fb-0094-43d4-9f5c-f5e030c13852,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5960,0.8333,5.4655,2.4836,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0874,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1766049847,882a5d78-6f94-45ac-a8a8-7d4495039f26,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.7213,0.5000,14.0760,10.9030,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0887,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1048198094,07ece3b6-10be-4053-8702-17281bf55a77,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.3544,0.6667,10.5654,9.7233,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0636,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,277698494,68037955-6a5f-4804-b124-6481c938467f,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8650,0.6667,9.5476,1.9758,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0525,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,246095069,0d0b6ce6-72c3-49b4-8243-e07dd58b93d6,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.6650,0.6667,5.2925,1.9188,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0648,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,613036095,fb6e9291-a86a-4a11-abef-280798072de7,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3993,0.6667,12.3075,11.4743,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0673,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,1927707351,91d1bd0d-74c0-4981-be88-bca700314829,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5777,0.5000,8.6599,3.2083,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0728,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,103792127,9776102f-8d75-48d8-9091-31dc9ae4ab4c,true,,
layoutType,hub_and_spoke,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.0116,0.5000,17.1413,15.3854,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0766,4,hub_and_spoke,medium,single,4,3,dispersed,medium,3,medium,541927012,e1b90a3c-a8c0-4cf7-8fe5-0b853383c68e,true,,
layoutType,loop,4,4,2.0000,2,2,0.2500,1,0,4,0,0.0000,9.5540,1.0000,5.6740,2.1009,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,13,3.2500,0.0379,4,loop,medium,single,4,3,dispersed,medium,3,medium,448225438,f81f11f3-67b8-43b3-8dea-c373be1610d4,true,,
